"pointid","xcoord","ycoord"
3542,-1180290.7513,2152004.2163
3543,-1182997.6949,2153339.0305
3544,-1183739.1907,2153294.0888
3545,-1185088.0622,2152393.8022
3546,-1187318.9943,2151195.3771
3547,-1188158.2882,2150926.9981
3548,-1190868.0998,2151456.4464
3549,-1190818.847,2151645.7745
3550,-1191142.4307,2152049.9078
3551,-1192161.0771,2152663.5193
3552,-1193002.9855,2153164.7185
3553,-1194032.2469,2153474.285
3554,-1196196.4549,2153898.3921
3555,-1197524.6067,2154630.60450001
3556,-1199043.293,2155615.1938
3557,-1199633.9039,2155377.80430001
3558,-1200343.853,2155982.9028
3559,-1200453.3142,2156642.47110001
3560,-1200615.1048,2156504.3421
3561,-1200886.0403,2157274.4763
3562,-1199710.648,2160836.05179999
3563,-1199592.1516,2161846.26769999
3564,-1199662.8104,2162098.1903
3565,-1198935.3716,2163956.9493
3566,-1199097.8053,2164932.9902
3567,-1198246.5502,2167523.7878
3568,-1198188.449,2168325.68359999
3569,-1197656.5256,2170108.4239
3570,-1202617.0342,2154457.12239999
3571,-1202723.2617,2154463.2497
3572,-1205428.3216,2155038.41529999
3573,-1206956.2681,2155322.0576
3574,-1208404.591,2155510.416
3575,-1211010.3573,2152447.53969999
3576,-1214790.7672,2150069.2304
3577,-1208819.9812,2143963.31450001
3578,-1208512.1027,2143990.7094
3579,-1207343.3086,2143926.0147
3580,-1208907.4691,2144007.9883
3581,-1211510.7247,2143789.8054
3582,-1212990.7965,2144167.02399999
3583,-1219773.0853,2141103.7746
3584,-1178298.3215,2149413.32709999
3585,-1178284.295,2149053.774
3586,-1179340.6762,2148984.37489999
3587,-1181850.9829,2147442.7752
3588,-1182652.5214,2146702.4955
3589,-1183126.3851,2146103.8844
3590,-1183739.4942,2145679.34080001
3591,-1183589.7996,2145389.7352
3592,-1183421.4808,2144400.849
3593,-1184028.9507,2143995.0127
3594,-1184121.4264,2143957.3105
3595,-1185104.4163,2142980.44599999
3596,-1185264.742,2142966.03350001
3597,-1186832.954,2142031.7366
3598,-1188710.6144,2140924.35829999
3599,-1194489.6088,2137914.2405
3600,-1194983.6261,2138287.4031
3601,-1197908.7378,2137802.98829999
3602,-1199157.1275,2137552.72540001
3603,-1200931.5345,2137791.9383
3604,-1201258.4869,2138052.6182
3605,-1203773.0746,2138240.7948
3606,-1204112.5174,2138125.0205
3607,-1204473.2419,2136639.0059
3608,-1204464.4128,2136482.1234
3609,-1204877.6861,2135364.4695
3610,-1205136.9743,2135091.1239
3611,-1207722.3814,2133227.14869999
3612,-1207868.3681,2132993.2256
3613,-1208309.6199,2132188.2728
3614,-1208645.7796,2131172.62389999
3615,-1208896.434,2130576.51689999
3616,-1209161.2022,2128886.2595
3617,-1209937.2499,2127485.239
3618,-1210625.381,2126798.8602
3619,-1210942.375,2125725.7447
3620,-1210889.5027,2125606.08290001
3621,-1051413.0983,2071627.217
3623,-1050072.1053,2073160.8947
3624,-1049378.6426,2074489.1283
3625,-1049028.3977,2074922.84269999
3626,-1049478.2338,2079542.7559
3627,-1048854.4364,2080957.7193
3628,-1047834.658,2083561.8971
3629,-1046876.6569,2085028.03350001
3630,-1047847.4464,2083584.6331
3631,-1047210.3217,2086847.33170001
3632,-1047092.1794,2086875.43430001
3633,-1050619.6662,2094939.0528
3634,-1049739.8612,2093648.664
3635,-1050189.8855,2101097.6745
3636,-1052909.9793,2072806.3969
3637,-1055616.4783,2074937.71649999
3638,-1057851.0969,2077044.6641
3639,-1058766.1533,2078014.2658
3640,-1059812.6561,2078667.25589999
3641,-1061767.6192,2079768.8683
3642,-1061592.0314,2079620.85679999
3643,-1061873.6519,2079904.82290001
3644,-1062646.7323,2080537.5524
3645,-973503.560300001,2059862.4418
3646,-974265.940446532,2059359.13272832
3647,-974447.856088203,2059382.77907216
3648,-974545.851562869,2059395.51703503
3649,-972035.716700002,2062081.19509999
3650,-969362.485400001,2062936.7913
3651,-966647.8555,2062125.8947
3652,-967889.425500001,2063214.95309999
3653,-966221.280099999,2061322.7627
3654,-963873.8554,2062045.4101
3655,-962979.8156,2062134.0991
3656,-962502.9444,2061987.7366
3657,-962248.5637,2061827.47139999
3658,-959791.116100001,2060637.7139
3659,-959402.0479,2060664.6524
3660,-957757.709100001,2059982.4561
3661,-957905.223999999,2059897.4199
3662,-954810.383899999,2058180.25730001
3663,-952928.183900001,2057608.4665
3664,-947973.869999999,2063280.19710001
3665,-946064.8025,2066581.3952
3666,-945109.958799999,2068529.7857
3667,-944473.891400001,2069662.8518
3668,-943706.486499999,2070664.06840001
3669,-943520.883600002,2074445.60069999
3670,-943516.863399998,2078511.82900001
3671,-943319.014500001,2080855.28609999
3672,-942935.889,2081783.9679
3673,-941114.912799999,2083596.127
3674,-935649.202999999,2085550.5504
3675,-935523.068800001,2085607.56839999
3676,-933619.5105,2089150.9929
3677,-933667.596399999,2089953.5554
3678,-935354.249600002,2091249.8792
3679,-932676.747800001,2083861.97799999
3680,-934728.0469,2085591.8046
3681,-931894.752099999,2083262.2651
3682,-959124.876400001,2060400.9521
3683,-966414.1349,2068012.3279
3684,-966951.555700002,2066963.9826
3685,-965967.329500002,2068984.0944
3686,-966980.128699998,2071626.1399
3687,-966980.5241,2072242.6794
3688,-967360.6264,2072908.4298
3689,-967611.336100001,2073408.6746
3690,-969360.250600001,2079109.6607
3691,-969645.928300001,2080669.04639999
3692,-969421.619200002,2082434.02319999
3693,-969277.832599999,2083687.8769
3694,-968955.149900001,2085654.80699999
3695,-968624.5315,2087110.5693
3696,-954473.1329,2089422.352
3697,-969061.618,2090390.6334
3698,-974892.3093,2094559.77349999
3699,-975028.295600001,2094790.9841
3700,-971557.570900001,2109093.3544
3701,-969098.1733,2063745.2854
3702,-600139.682700002,2801034.00199999
3703,-600385.248999999,2801347.64910001
3704,-600385.249,2801485.61531846
3705,-612262.5245,2614563.10209999
3706,-611387.225600001,2614302.276
3707,-613767.820200001,2615023.69819999
3708,-615354.812300001,2614776.20380001
3709,-615186.7269,2614584.20969999
3710,-615725.247799999,2613451.0594
3711,-615759.418099999,2614334.0473
3712,-616233.313300001,2612592.62319999
3713,-617196.395400001,2610960.3064
3714,-617555.719100001,2610684.5089
3715,-617540.1879,2610868.6821
3716,-617535.017000001,2610929.8361
3717,-617574.650000002,2610460.172
3718,-617567.186899999,2610548.6116
3719,-617602.188500002,2610134.0142
3720,-618086.679600001,2609877.6695
3721,-621680.013699999,2607944.4812
3722,-620231.7804,2608833.5137
3723,-618680.830100001,2609306.74699999
3724,-618824.3551,2609259.8333
3725,-621668.494200001,2607602.47699999
3726,-622163.712799999,2607311.63220001
3727,-622673.1273,2606706.39549999
3728,-623780.8183,2606722.598
3729,-625167.0897,2606678.7069
3730,-625120.517100001,2605911.1854
3731,-625294.304999999,2605821.7551
3732,-626188.684099999,2605404.7315
3733,-627204.0602,2605155.85509999
3734,-627932.315999999,2604083.15260001
3735,-628729.616000001,2604380.5641
3736,-629947.8686,2601435.6799
3737,-630287.494799999,2601378.2378
3738,-632463.751599999,2600818.80759999
3739,-633033.1769,2600106.45619999
3740,-633933.972300001,2600089.37109999
3741,-635419.431,2600555.0157
3742,-636918.610300001,2599097.3492
3743,-637573.970600001,2599649.7675
3744,-638712.6075,2598050.855
3745,-639492.210400001,2598135.2004
3746,-639567.219900001,2597115.6387
3747,-641269.9504,2596932.8516
3748,-642363.462600001,2595404.97559999
3749,-642324.167199999,2594405.7744
3750,-643552.720899999,2593949.14859999
3751,-645075.7279,2593831.7402
3752,-645207.383499999,2592343.36420001
3753,-646647.096200001,2591202.3385
3754,-648157.053700002,2590334.8764
3755,-649190.3298,2590061.9482
3756,-649936.459,2589366.3125
3757,-651561.484200001,2588582.67869999
3758,-651843.101800001,2588691.58979999
3759,-652817.680800001,2588069.5155
3760,-653788.3404,2587057.3422
3761,-654157.472100002,2586608.48699999
3762,-654837.294900001,2586054.58039999
3763,-656219.442700001,2585410.1226
3764,-655599.4268,2586070.60650001
3765,-657559.4659,2583770.6183
3766,-611151.493100001,2611507.3716
3767,-610780.6756,2610741.398
3768,-610882.6243,2609810.97070001
3769,-611328.8837,2609298.5027
3770,-611386.9331,2609153.22550001
3771,-610829.5073,2608758.3833
3772,-607830.578600001,2608903.5951
3773,-609075.978199999,2607383.9093
3774,-609109.118599999,2607292.5246
3775,-608851.8946,2607098.1397
3776,-609053.8136,2605990.34619999
3777,-610528.473099999,2604815.20570001
3778,-609875.992200001,2604427.69799999
3779,-609680.9521,2603515.841
3780,-609261.092,2602450.4225
3781,-608811.1874,2602054.2652
3782,-608647.789699998,2600546.98470001
3783,-609901.149800001,2600096.3501
3784,-609913.580299999,2600008.3161
3785,-609339.0656,2597853.4856
3786,-607758.5655,2597108.8306
3787,-607573.6905,2596444.488
3788,-608280.068799999,2594245.74610001
3789,-610025.2839,2594174.4031
3790,-612886.090399999,2594786.0372
3791,-612834.7125,2593066.3474
3792,-612585.5377,2592068.27659999
3793,-613217.4551,2591685.47279999
3794,-614511.010299999,2591454.2542
3795,-613377.753599999,2591815.8529
3796,-614107.7504,2589819.72399999
3797,-614458.1767,2589197.15739999
3798,-615589.124,2589632.0512
3799,-615808.145700001,2588807.63969999
3800,-616101.7646,2587360.6382
3801,-616671.2371,2585142.14730001
3802,-614937.0449,2585917.38829999
3803,-614826.965,2584289.1446
3804,-614423.1158,2580745.9224
3805,-614413.732699999,2582489.15840001
3806,-614223.009199999,2580327.0241
3807,-615365.206,2579915.1417
3808,-614548.328900001,2575915.907
3809,-613574.0761,2575689.88559999
3810,-613767.5319,2574313.0374
3811,-612764.155599999,2573608.36240001
3812,-613074.533099999,2573282.7209
3813,-613418.457300001,2572430.14519999
3814,-612408.262700001,2571470.2118
3815,-614002.2785,2569733.2694
3816,-612616.196299999,2568352.3915
3817,-613115.7413,2567438.7745
3818,-611623.967800001,2566071.94339999
3819,-611610.452899999,2565558.8652
3820,-612249.5283,2565454.0306
3821,-612530.096200001,2564687.7401
3822,-613361.441900001,2563865.25819999
3823,-613146.3502,2560709.1449
3824,-613756.8496,2560179.02590001
3825,-613705.0068,2559942.9006
3826,-612275.427899999,2560165.5357
3827,-612785.026700001,2558177.5039
3828,-612346.6521,2557679.99050001
3829,-612474.224699999,2557219.27940001
3830,-613341.712500002,2555744.88809999
3831,-612403.7428,2555149.80029999
3832,-614260.6524,2553517.6457
3833,-614624.898,2553002.6514
3834,-613710.688600001,2552491.00429999
3835,-613853.5414,2552245.5253
3836,-614766.559500001,2551819.4133
3837,-614346.7073,2551529.7408
3838,-614059.5551,2550871.42179999
3839,-614424.330100001,2550718.2693
3840,-616017.381,2549321.68519999
3841,-616572.2526,2548906.5271
3842,-615637.5826,2548212.2638
3843,-616240.829900001,2547367.90240001
3844,-617765.5141,2545471.0508
3845,-617428.5394,2545320.7546
3846,-618685.2954,2544530.5316
3847,-618587.802999999,2544137.6254
3848,-617295.386499999,2543851.9881
3849,-617743.424599999,2540973.5358
3850,-618234.635399999,2540555.5273
3851,-617943.8216,2539050.546
3852,-617586.4689,2537917.2302
3853,-618379.5744,2537241.3003
3854,-618454.472300001,2535570.2662
3855,-618514.5039,2535277.01070001
3856,-618773.848500001,2535194.0035
3857,-620794.185100001,2535155.0787
3858,-620286.251900002,2533807.8024
3859,-620596.1608,2533084.0346
3860,-621497.082500001,2533566.59389999
3861,-622805.448200002,2532086.8202
3862,-623135.100000001,2531277.95729999
3863,-622647.481500001,2530085.2345
3864,-622879.127199999,2529966.7645
3865,-624833.2848,2526881.9751
3866,-624850.997500001,2527655.2232
3867,-625470.443399999,2529531.4855
3868,-627011.251399999,2525482.8692
3869,-629104.5793,2526376.8187
3870,-629573.234399999,2527363.25480001
3871,-629959.692700001,2528089.7045
3872,-629904.633999999,2528085.0181
3873,-630079.8008,2529312.7042
3874,-631076.429300001,2530181.0986
3875,-633911.666200001,2531617.6698
3876,-635995.619300001,2533966.284
3877,-627003.6662,2525392.94570001
3878,-626941.121099999,2524696.3958
3879,-627708.5205,2523066.23590001
3880,-629204.494000001,2522778.996
3881,-629735.731799999,2521789.0748
3882,-628374.766400002,2522345.55279999
3883,-629262.5408,2520797.0238
3884,-629220.9423,2522617.1728
3885,-630420.2616,2519756.2538
3886,-630585.552999998,2519048.55760001
3887,-631590.5704,2514053.245
3888,-631562.828700001,2513930.94839999
3889,-632773.264,2512391.85590001
3890,-632891.350500001,2511817.7391
3891,-631851.421900001,2511429.9962
3892,-631891.4129,2509063.19740001
3893,-632059.0524,2508832.6486
3894,-633100.642500002,2507120.6499
3895,-633754.790899999,2506982.839
3896,-635141.942099999,2507897.89040001
3897,-636154.5383,2506344.0284
3898,-636474.5907,2504067.276
3899,-639758.587999999,2503695.3743
3900,-639965.581700001,2502409.0903
3901,-641249.6194,2502414.40600001
3902,-642316.265900001,2500931.91630001
3903,-644027.0172,2500863.99190001
3904,-645609.6667,2500654.8812
3905,-645604.162200001,2500391.56659999
3906,-646777.059199999,2500116.9596
3907,-647878.913200001,2498527.20739999
3908,-648182.652200001,2497601.9147
3909,-650091.822499999,2496594.11560001
3910,-650979.2442,2495725.5386
3911,-650492.489200001,2493680.8439
3912,-652211.9758,2492740.3086
3913,-655038.482899999,2491672.8882
3914,-655206.529600001,2491588.17219999
3915,-658048.232000001,2487953.1393
3916,-659479.663699999,2486836.0476
3917,-659130.779700001,2486141.30049999
3918,-660538.143100001,2485468.8752
3919,-661134.5321,2482697.1315
3920,-661596.402100001,2482689.3868
3921,-661109.845000001,2479946.99160001
3922,-661374.883100001,2479022.8568
3923,-662566.572100001,2477904.6668
3924,-661914.624700001,2477670.8912
3925,-661981.009700001,2476890.0746
3926,-662464.7775,2475101.2944
3927,-663374.5998,2474430.9252
3928,-664549.3701,2473589.52720001
3929,-666292.165899999,2474422.7364
3930,-666969.984599999,2473785.19970001
3931,-668426.0863,2472843.3349
3932,-668704.705800001,2473089.8805
3933,-669673.458599999,2472777.12570001
3934,-670197.106300001,2472651.1594
3935,-670753.222500001,2472392.71739999
3936,-673086.913200002,2471920.73199999
3937,-673437.271700001,2471403.31289999
3938,-674057.4928,2472006.65180001
3939,-675692.9562,2470499.90330001
3940,-675695.4969,2470472.03269999
3941,-677726.521400001,2469320.6111
3942,-680331.1537,2467827.7152
3943,-680860.644300001,2467832.4505
3944,-681614.813999999,2467747.7414
3945,-683745.2833,2466507.8774
3946,-684500.163500001,2466218.73199999
3947,-685216.2194,2465123.6107
3948,-686168.2541,2464458.7755
3949,-689255.1313,2463006.4345
3950,-689171.091099999,2462894.0233
3951,-691637.4154,2461220.1043
3952,-692888.326199999,2460542.409
3953,-694550.311400001,2458985.3799
3954,-696181.016899998,2458440.32240001
3955,-697177.455199999,2458382.8823
3956,-698126.2523,2457691.9954
3957,-700269.6042,2455888.288
3958,-701087.770200001,2455612.07599999
3959,-701963.4173,2455755.41760001
3960,-702516.926300002,2454360.05829999
3961,-703555.273499999,2453391.0023
3962,-703860.727299999,2452222.9055
3963,-704251.501800001,2449625.16849999
3964,-704449.277799998,2448382.97190001
3965,-704959.0448,2447072.756
3966,-704560.202199999,2446626.2633
3967,-704766.1626,2444425.7228
3968,-703443.102200001,2443731.57069999
3969,-702626.7433,2443120.6206
3970,-702495.264499999,2442131.3143
3971,-702711.356,2441890.6676
3972,-702918.9277,2441659.4704
3973,-702712.974300001,2439888.1832
3974,-654809.611700001,2577737.39579999
3975,-654534.9943,2577550.11800001
3976,-624426.972799999,2529447.058
3977,-614402.2597,2582509.3092
3978,-624356.0173,2530101.55710001
3979,-617445.4784,2579489.3643
3980,-616330.354900001,2579913.74870001
3981,-616981.709000002,2577755.1125
3982,-618203.8435,2576593.48270001
3983,-619478.815300001,2576887.5982
3984,-619618.9162,2575967.2226
3985,-619806.7944,2575116.9995
3986,-620202.2053,2575027.53439999
3987,-620725.7554,2575646.5415
3988,-620457.9488,2576293.66719999
3989,-622142.839600001,2573745.8892
3990,-623670.3535,2574302.5384
3991,-624493.759999999,2572177.4965
3992,-625128.878399999,2572035.89530001
3993,-626391.7861,2571718.914
3994,-626169.153900001,2570892.26529999
3995,-628457.8372,2569330.8882
3996,-629285.5534,2568342.0977
3997,-629737.933399999,2568365.59430001
3998,-630437.599099999,2568035.8107
3999,-632523.2019,2566665.56510001
4000,-633167.798000001,2567067.2714
4001,-633833.797300001,2566652.99469999
4002,-615773.7772,2580190.9232
4003,-581218.313100002,2726256.00699999
4004,-581512.316600002,2727012.00399999
4005,-579570.315500001,2726501.6306
4006,-579331.825400001,2726332.3443
4007,-580007.314400001,2724583.0079
4008,-579370.312699999,2725597.9988
4009,-579238.1807,2726041.53280001
4010,-579552.316700002,2724337.9998
4011,-578663.311100001,2722553.0035
4012,-579356.312100001,2718331.9987
4013,-578642.315900001,2719605.9996
4014,-579426.310100001,2716652.0034
4015,-579482.3134,2717632.001
4016,-580676.205499999,2715000.1789
4017,-580078.937699999,2715575.7897
4018,-580840.315800001,2713376.005
4019,-580778.8414,2714202.1989
4020,-580600.0534,2714322.2021
4021,-578782.313100001,2713446.0065
4022,-579342.310199999,2713628.00420001
4023,-578432.3111,2713306.0015
4024,-578166.313800001,2711654.0045
4025,-578348.3144,2711108.0043
4026,-575846.949500002,2709421.16469999
4027,-576386.9286,2709429.1728
4028,-576206.3153,2708433.9992
4029,-577326.313999999,2705857.99989999
4030,-575373.3139,2706354.9984
4031,-575100.308599999,2706320.0068
4032,-575170.3173,2707103.99459999
4033,-575492.312000001,2704164.0022
4034,-575968.3145,2703085.99819999
4035,-575814.316500001,2701419.99810001
4036,-576801.3118,2701021.00449999
4037,-576668.307200001,2700258.00259999
4038,-574519.314099999,2699061.0019
4039,-574715.3122,2698738.9974
4040,-575142.314200002,2697934.006
4041,-575163.656899999,2697463.882
4042,-575131.331700001,2697801.1788
4043,-575198.309599999,2697416.0062
4044,-575128.309,2697892.00530001
4045,-575058.3117,2696799.99899999
4046,-573838.323500001,2694004.1426
4047,-574610.311599999,2694784.0038
4048,-574001.315099999,2695827.00640001
4049,-574145.5189,2696940.40870001
4050,-574554.3123,2695302.0003
4051,-574659.306700002,2696794.1214
4052,-574904.3148,2692921.9997
4053,-574162.317,2693635.9956
4054,-574799.3121,2692607.00770001
4055,-574568.315700001,2692152.0051
4056,-574470.737800002,2692018.94429999
4057,-574187.7271,2691425.83259999
4058,-574190.909600001,2691423.8428
4059,-573591.703099999,2690268.6333
4060,-573627.516100002,2690386.2741
4061,-574098.2533,2690921.6339
4062,-573444.562300001,2689934.52210001
4063,-572865.145600001,2689182.3917
4064,-572511.372300001,2689197.9225
4065,-572160.7629,2688371.67080002
4066,-572939.562999999,2686105.4743
4067,-573717.1623,2685607.45420001
4068,-574101.9769,2685471.0334
4069,-576662.764300001,2682957.21809999
4070,-576650.957599999,2682913.1306
4071,-575638.9225,2681209.83410001
4072,-576009.717,2680072.2675
4073,-576444.709200001,2679059.14349999
4074,-577547.6875,2677729.2626
4075,-576281.100500001,2677342.8555
4076,-577107.035599999,2675607.2764
4077,-575826.140399999,2672671.0841
4078,-578839.6111,2672751.5331
4079,-578463.3018,2672975.06999999
4080,-579492.801000001,2670425.42730001
4081,-579520.411399999,2670940.4555
4082,-579631.6886,2669972.0118
4083,-579722.381699999,2669735.5914
4084,-580034.9478,2668905.16909999
4085,-580037.8882,2668836.8661
4086,-581660.2619,2667088.64470001
4087,-582470.673900001,2665889.42880001
4088,-582239.5136,2665073.5358
4089,-581939.5227,2664064.1719
4090,-582656.217700001,2663520.03859999
4091,-582407.0306,2661995.1036
4092,-582156.5845,2659133.1994
4093,-581502.343000001,2658775.7394
4094,-580748.5738,2658415.3307
4095,-580816.079900001,2658149.0157
4096,-577132.919500002,2658141.57539999
4097,-577681.6105,2658157.9125
4098,-578517.6068,2658227.8717
4099,-576795.573500001,2655886.9838
4100,-576511.834699999,2655282.46830001
4101,-575963.4368,2653203.69699999
4102,-574330.3516,2653187.83570001
4103,-573978.049800001,2652883.69739999
4104,-574322.2351,2652336.48319999
